-9.230828857421875000e+01,-9.198618988037108579e+01,-9.219031418762205021e+01,-9.162805276937865528e+01,-9.178119576463409146e+01,-9.202327607993697711e+01,-9.157886393681339143e+01,-9.182300251302143579e+01,-9.180976287485411547e+01,-9.116053334913291906e+01,-9.126798044484081629e+01,-9.130301701002132120e+01,-9.071170940461837517e+01,-8.953906939187102410e+01,-8.936284266889957451e+01,-8.927996695827503970e+01,-8.936505547228603064e+01,-8.938335163387175442e+01,-8.848769209824592963e+01,-8.815608360988065328e+01,-8.822988379673105896e+01,-8.740180721828522792e+01,-8.768735701719613473e+01,-8.785374547094994568e+01,-8.667717929919942321e+01,-8.686704767344375000e+01,-8.660605740300813693e+01,-8.532038180822610229e+01,-8.469064158267313758e+01,-8.395140682822335521e+01,-8.400732809319308103e+01,-8.432722612573770959e+01,-8.395002167453891673e+01,-8.292239249050837202e+01,-8.198286216911891700e+01,-8.232301920416601604e+01,-8.265895832364779494e+01,-7.957521023211053546e+01,-7.828262951650818025e+01,-7.830256979238802728e+01,-7.815373934592899730e+01,-7.853204982234275633e+01,-7.591132328774237692e+01,-7.485851452874190670e+01,-7.304330188101307897e+01
-9.230828857421875000e+01,-9.198618988037108579e+01,-9.219031418762205021e+01,-9.162805276937865528e+01,-9.178119576463409146e+01,-9.202327607993697711e+01,-9.157886393681339143e+01,-9.182300251302143579e+01,-9.180976287485411547e+01,-9.116053334913291906e+01,-9.126798044484081629e+01,-9.130301701002132120e+01,-9.071170940461837517e+01,-8.953906939187102410e+01,-8.936284266889957451e+01,-8.927996695827503970e+01,-8.936505547228603064e+01,-8.938335163387175442e+01,-8.848769209824592963e+01,-8.815608360988065328e+01,-8.822988379673105896e+01,-8.740180721828522792e+01,-8.768735701719613473e+01,-8.785374547094994568e+01,-8.667717929919942321e+01,-8.686704767344375000e+01,-8.660605740300813693e+01,-8.532038180822610229e+01,-8.469064158267313758e+01,-8.395140682822335521e+01,-8.400732809319308103e+01,-8.432722612573770959e+01,-8.395002167453891673e+01,-8.292239249050837202e+01,-8.198286216911891700e+01,-8.232301920416601604e+01,-8.265895832364779494e+01,-7.957521023211053546e+01,-7.828262951650818025e+01,-7.830256979238802728e+01,-7.815373934592899730e+01,-7.853204982234275633e+01,-7.591132328774237692e+01,-7.485851452874190670e+01,-7.304330188101307897e+01,-6.943942739491778582e+01
-9.230828857421875000e+01,-9.198618988037108579e+01,-9.219031418762205021e+01,-9.162805276937865528e+01,-9.178119576463409146e+01,-9.202327607993697711e+01,-9.157886393681339143e+01,-9.182300251302143579e+01,-9.180976287485411547e+01,-9.116053334913291906e+01,-9.126798044484081629e+01,-9.130301701002132120e+01,-9.071170940461837517e+01,-8.953906939187102410e+01,-8.936284266889957451e+01,-8.927996695827503970e+01,-8.936505547228603064e+01,-8.938335163387175442e+01,-8.848769209824592963e+01,-8.815608360988065328e+01,-8.822988379673105896e+01,-8.740180721828522792e+01,-8.768735701719613473e+01,-8.785374547094994568e+01,-8.667717929919942321e+01,-8.686704767344375000e+01,-8.660605740300813693e+01,-8.532038180822610229e+01,-8.469064158267313758e+01,-8.395140682822335521e+01,-8.400732809319308103e+01,-8.432722612573770959e+01,-8.395002167453891673e+01,-8.292239249050837202e+01,-8.198286216911891700e+01,-8.232301920416601604e+01,-8.265895832364779494e+01,-7.957521023211053546e+01,-7.828262951650818025e+01,-7.830256979238802728e+01,-7.815373934592899730e+01,-7.853204982234275633e+01,-7.591132328774237692e+01,-7.485851452874190670e+01,-7.304330188101307897e+01,-6.943942739491778582e+01,-6.721355591759947856e+01
-9.002400207519531250e+01
-9.002400207519531250e+01,-8.974618453979492472e+01
-9.002400207519531250e+01,-8.974618453979492472e+01,-8.931263596343993072e+01
-9.002400207519531250e+01,-8.974618453979492472e+01,-8.931263596343993072e+01,-8.918141298515318738e+01
-9.002400207519531250e+01,-8.974618453979492472e+01,-8.931263596343993072e+01,-8.918141298515318738e+01,-8.931253952912977923e+01
-9.002400207519531250e+01,-8.974618453979492472e+01,-8.931263596343993072e+01,-8.918141298515318738e+01,-8.931253952912977923e+01,-8.949635550957090402e+01
-9.002400207519531250e+01,-8.974618453979492472e+01,-8.931263596343993072e+01,-8.918141298515318738e+01,-8.931253952912977923e+01,-8.949635550957090402e+01,-8.925058964734628830e+01
-9.230828857421875000e+01,-9.198618988037108579e+01,-9.219031418762205021e+01,-9.162805276937865528e+01,-9.178119576463409146e+01,-9.202327607993697711e+01,-9.157886393681339143e+01,-9.182300251302143579e+01,-9.180976287485411547e+01,-9.116053334913291906e+01,-9.126798044484081629e+01,-9.130301701002132120e+01,-9.071170940461837517e+01,-8.953906939187102410e+01,-8.936284266889957451e+01,-8.927996695827503970e+01,-8.936505547228603064e+01,-8.938335163387175442e+01,-8.848769209824592963e+01,-8.815608360988065328e+01,-8.822988379673105896e+01,-8.740180721828522792e+01,-8.768735701719613473e+01,-8.785374547094994568e+01,-8.667717929919942321e+01,-8.686704767344375000e+01,-8.660605740300813693e+01,-8.532038180822610229e+01,-8.469064158267313758e+01,-8.395140682822335521e+01,-8.400732809319308103e+01,-8.432722612573770959e+01,-8.395002167453891673e+01,-8.292239249050837202e+01,-8.198286216911891700e+01,-8.232301920416601604e+01
-9.002400207519531250e+01,-8.974618453979492472e+01,-8.931263596343993072e+01,-8.918141298515318738e+01,-8.931253952912977923e+01,-8.949635550957090402e+01,-8.925058964734628830e+01,-8.809937159266969786e+01
